Date,Discharge,flood runoff,daily runoff,weekly runoff,Flood
19-Jan-16,672,0,0.22,2.97,0
20-Jan-16,460,0,0.15,2.62,0
21-Jan-16,256,0,0.09,2.21,0
22-Jan-16,134,0,0.04,1.76,0
23-Jan-16,510,0,0.17,1.42,0
24-Jan-16,205,0,0.07,1.06,0
25-Jan-16,340,0,0.11,0.86,0
26-Jan-16,257,0,0.09,0.72,0
27-Jan-16,261,0,0.09,0.65,0
28-Jan-16,689,0,0.23,0.8,0
29-Jan-16,519,0,0.17,0.93,0
30-Jan-16,1068,0,0.36,1.11,0
31-Jan-16,602,0,0.2,1.24,0
1-Feb-16,477,0,0.16,1.29,0
2-Feb-16,590,0,0.2,1.4,0
3-Feb-16,269,0,0.09,1.4,0
4-Feb-16,872,0,0.29,1.46,0
5-Feb-16,1184,0,0.39,1.69,0
6-Feb-16,1152,0,0.38,1.71,0
7-Feb-16,1035,0,0.34,1.86,0
8-Feb-16,1074,0,0.36,2.06,0
9-Feb-16,884,0,0.29,2.15,0
10-Feb-16,1184,0,0.39,2.46,0
11-Feb-16,1208,0,0.4,2.57,0
12-Feb-16,1662,0,0.55,2.73,0
13-Feb-16,2379,0,0.79,3.14,0
14-Feb-16,2495,0,0.83,3.62,0
15-Feb-16,3108,0,1.03,4.3,0
16-Feb-16,1885,0,0.63,4.64,0
17-Feb-16,1911,0,0.64,4.88,0
18-Feb-16,2018,0,0.67,5.15,0
19-Feb-16,1817,0,0.6,5.2,0
20-Feb-16,2783,0,0.93,5.33,0
21-Feb-16,2181,0,0.73,5.23,0
22-Feb-16,2115,0,0.7,4.9,0
23-Feb-16,1851,0,0.62,4.89,0
24-Feb-16,1734,0,0.58,4.83,0
25-Feb-16,1579,0,0.53,4.68,0
26-Feb-16,1264,0,0.42,4.5,0
27-Feb-16,1320,0,0.44,4.01,0
28-Feb-16,1092,0,0.36,3.65,0
29-Feb-16,1021,0,0.34,3.28,0
1-Mar-16,842,0,0.28,2.95,0
2-Mar-16,762,0,0.25,2.62,0
3-Mar-16,511,0,0.17,2.27,0
4-Mar-16,534,0,0.18,2.03,0
5-Mar-16,579,0,0.19,1.78,0
6-Mar-16,580,0,0.19,1.61,0
7-Mar-16,774,0,0.26,1.53,0
8-Mar-16,302,0,0.1,1.35,0
9-Mar-16,553,0,0.18,1.28,0
10-Mar-16,425,0,0.14,1.25,0
11-Mar-16,596,0,0.2,1.27,0
12-Mar-16,840,0,0.28,1.36,0
13-Mar-16,570,0,0.19,1.35,0
14-Mar-16,413,0,0.14,1.23,0
15-Mar-16,103,0,0.03,1.17,0
16-Mar-16,653,0,0.22,1.2,0
17-Mar-16,842,0,0.28,1.34,0
18-Mar-16,1982,0,0.66,1.8,0
19-Mar-16,1578,0,0.53,2.04,0
20-Mar-16,1604,0,0.53,2.39,0
21-Mar-16,1943,0,0.65,2.9,0
22-Mar-16,1478,0,0.49,3.36,0
23-Mar-16,1805,0,0.6,3.74,0
24-Mar-16,1897,0,0.63,4.09,0
25-Mar-16,1692,0,0.56,3.99,0
26-Mar-16,1996,0,0.66,4.13,0
27-Mar-16,2291,0,0.76,4.36,0
28-Mar-16,1926,0,0.64,4.36,0
29-Mar-16,2300,0,0.77,4.63,0
30-Mar-16,1687,0,0.56,4.59,0
31-Mar-16,1299,0,0.43,4.39,0
1-Apr-16,1263,0,0.42,4.25,0
2-Apr-16,367,0,0.12,3.71,0
3-Apr-16,708,0,0.24,3.18,0
4-Apr-16,486,0,0.16,2.7,0
5-Apr-16,600,0,0.2,2.13,0
6-Apr-16,607,0,0.2,1.77,0
7-Apr-16,334,0,0.11,1.45,0
8-Apr-16,373,0,0.12,1.16,0
9-Apr-16,74,0,0.02,1.06,0
10-Apr-16,0,0,0,0.82,0
11-Apr-16,0,0,0,0.66,0
12-Apr-16,71,0,0.02,0.49,0
13-Apr-16,0,0,0,0.28,0
14-Apr-16,418,0,0.14,0.31,0
15-Apr-16,132,0,0.04,0.23,0
16-Apr-16,0,0,0,0.21,0
17-Apr-16,150,0,0.05,0.26,0
18-Apr-16,0,0,0,0.26,0
19-Apr-16,0,0,0,0.23,0
20-Apr-16,0,0,0,0.23,0
21-Apr-16,0,0,0,0.09,0
22-Apr-16,0,0,0,0.05,0
23-Apr-16,0,0,0,0.05,0
24-Apr-16,0,0,0,0,0
25-Apr-16,239,0,0.08,0.08,0
26-Apr-16,269,0,0.09,0.17,0
27-Apr-16,127,0,0.04,0.21,0
28-Apr-16,268,0,0.09,0.3,0
29-Apr-16,0,0,0,0.3,0
30-Apr-16,0,0,0,0.3,0
1-May-16,0,0,0,0.3,0
2-May-16,0,0,0,0.22,0
3-May-16,449,0,0.15,0.28,0
4-May-16,765,0,0.25,0.49,0
5-May-16,1042,0,0.35,0.75,0
6-May-16,599,0,0.2,0.95,0
7-May-16,28,0,0.01,0.96,0
8-May-16,0,0,0,0.96,0
9-May-16,0,0,0,0.96,0
10-May-16,0,0,0,0.81,0
11-May-16,0,0,0,0.56,0
12-May-16,0,0,0,0.21,0
13-May-16,0,0,0,0.01,0
14-May-16,0,0,0,0,0
15-May-16,0,0,0,0,0
16-May-16,0,0,0,0,0
17-May-16,423,0,0.14,0.14,0
18-May-16,674,0,0.22,0.37,0
19-May-16,762,0,0.25,0.62,0
20-May-16,820,0,0.27,0.89,0
21-May-16,762,0,0.25,1.15,0
22-May-16,481,0,0.16,1.31,0
23-May-16,1476,0,0.49,1.8,0
24-May-16,1259,0,0.42,2.08,0
25-May-16,1267,0,0.42,2.27,0
26-May-16,1541,0,0.51,2.53,0
27-May-16,3171,0,1.06,3.32,0
28-May-16,4328,0,1.44,4.5,0
29-May-16,4369,0,1.45,5.8,0
30-May-16,4182,0,1.39,6.7,0
31-May-16,1816,0,0.6,6.88,0
1-Jun-16,562,0,0.19,6.65,0
2-Jun-16,566,0,0.19,6.32,0
3-Jun-16,596,0,0.2,5.47,0
4-Jun-16,1420,0,0.47,4.5,0
5-Jun-16,2687,0,0.89,3.94,0
6-Jun-16,2679,0,0.89,3.44,0
7-Jun-16,2853,0,0.95,3.78,0
8-Jun-16,3277,0,1.09,4.69,0
9-Jun-16,2496,0,0.83,5.33,0
10-Jun-16,2275,0,0.76,5.89,0
11-Jun-16,1345,0,0.45,5.86,0
12-Jun-16,0,0,0,4.97,0
13-Jun-16,0,0,0,4.08,0
14-Jun-16,0,0,0,3.13,0
15-Jun-16,0,0,0,2.04,0
16-Jun-16,0,0,0,1.21,0
17-Jun-16,0,0,0,0.45,0
18-Jun-16,0,0,0,0,0
19-Jun-16,290,0,0.1,0.1,0
20-Jun-16,2092,0,0.7,0.79,0
21-Jun-16,2667,0,0.89,1.68,0
22-Jun-16,2589,0,0.86,2.54,0
23-Jun-16,4213,0,1.4,3.95,0
24-Jun-16,2775,0,0.92,4.87,0
25-Jun-16,2445,0,0.81,5.68,0
26-Jun-16,2346,0,0.78,6.37,0
27-Jun-16,620,0,0.21,5.88,0
28-Jun-16,562,0,0.19,5.18,0
29-Jun-16,1135,0,0.38,4.69,0
30-Jun-16,1823,0,0.61,3.9,0
1-Jul-16,3287,0,1.09,4.07,0
2-Jul-16,3575,0,1.19,4.44,0
3-Jul-16,3639,0,1.21,4.87,0
4-Jul-16,3382,0,1.13,5.79,0
5-Jul-16,2716,0,0.9,6.51,0
6-Jul-16,2229,0,0.74,6.88,0
7-Jul-16,1344,0,0.45,6.72,0
8-Jul-16,931,0,0.31,5.93,0
9-Jul-16,341,0,0.11,4.86,0
10-Jul-16,305,0,0.1,3.75,0
11-Jul-16,461,0,0.15,2.77,0
12-Jul-16,384,0,0.13,2,0
13-Jul-16,0,0,0,1.25,0
14-Jul-16,0,0,0,0.81,0
15-Jul-16,0,0,0,0.5,0
16-Jul-16,0,0,0,0.38,0
17-Jul-16,1232,0,0.41,0.69,0
18-Jul-16,2078,0,0.69,1.23,0
19-Jul-16,5050,0,1.68,2.78,0
20-Jul-16,6507,0,2.17,4.95,0
21-Jul-16,6497,0,2.16,7.11,0
22-Jul-16,7444,0,2.48,9.59,0
23-Jul-16,5962,0,1.99,11.58,0
24-Jul-16,5893,0,1.96,13.13,0
25-Jul-16,5029,0,1.67,14.11,0
26-Jul-16,4923,0,1.64,14.07,0
27-Jul-16,4888,0,1.63,13.53,0
28-Jul-16,4694,0,1.56,12.93,0
29-Jul-16,5434,0,1.81,12.26,0
30-Jul-16,3946,0,1.31,11.59,0
31-Jul-16,3737,0,1.24,10.87,0
1-Aug-16,3866,0,1.29,10.49,0
2-Aug-16,4013,0,1.34,10.18,0
3-Aug-16,3725,0,1.24,9.79,0
4-Aug-16,4874,0,1.62,9.85,0
5-Aug-16,4968,0,1.65,9.7,0
6-Aug-16,4892,0,1.63,10.01,0
7-Aug-16,5865,0,1.95,10.72,0
8-Aug-16,4423,0,1.47,10.91,0
9-Aug-16,4232,0,1.41,10.98,0
10-Aug-16,4254,0,1.42,11.16,0
11-Aug-16,4144,0,1.38,10.91,0
12-Aug-16,4041,0,1.35,10.61,0
13-Aug-16,3810,0,1.27,10.25,0
14-Aug-16,3575,0,1.19,9.48,0
15-Aug-16,3657,0,1.22,9.23,0
16-Aug-16,3620,0,1.21,9.02,0
17-Aug-16,3493,0,1.16,8.77,0
18-Aug-16,3831,0,1.28,8.67,0
19-Aug-16,2883,0,0.96,8.28,0
20-Aug-16,4773,0,1.59,8.6,0
21-Aug-16,5225,0,1.74,9.15,0
22-Aug-16,4445,0,1.48,9.41,0
23-Aug-16,4375,0,1.46,9.66,0
24-Aug-16,3637,0,1.21,9.71,0
25-Aug-16,3705,0,1.23,9.67,0
26-Aug-16,4712,0,1.57,10.28,0
27-Aug-16,5064,0,1.69,10.38,0
28-Aug-16,5097,0,1.7,10.33,0
29-Aug-16,5406,0,1.8,10.65,0
30-Aug-16,5344,0,1.78,10.98,0
31-Aug-16,5393,0,1.8,11.56,0
1-Sep-16,6022,0,2.01,12.33,0
2-Sep-16,5449,0,1.81,12.58,0
3-Sep-16,5123,0,1.71,12.6,0
4-Sep-16,5124,0,1.71,12.61,0
5-Sep-16,5033,0,1.68,12.48,0
6-Sep-16,5474,0,1.82,12.53,0
7-Sep-16,5599,0,1.86,12.59,0
8-Sep-16,5440,0,1.81,12.4,0
9-Sep-16,5423,0,1.81,12.39,0
10-Sep-16,4509,0,1.5,12.19,0
11-Sep-16,3475,0,1.16,11.64,0
12-Sep-16,3227,0,1.07,11.04,0
13-Sep-16,2603,0,0.87,10.08,0
14-Sep-16,2741,0,0.91,9.13,0
15-Sep-16,3733,0,1.24,8.56,0
16-Sep-16,3813,0,1.27,8.02,0
17-Sep-16,4307,0,1.43,7.96,0
18-Sep-16,4398,0,1.46,8.26,0
19-Sep-16,3951,0,1.32,8.51,0
20-Sep-16,4176,0,1.39,9.03,0
21-Sep-16,3889,0,1.29,9.41,0
22-Sep-16,4830,0,1.61,9.78,0
23-Sep-16,7088,0,2.36,10.87,0
24-Sep-16,9055,0,3.01,12.45,0
25-Sep-16,11762,0.28,3.92,14.9,0.1
26-Sep-16,12236,0.72,4.07,17.66,0.3
27-Sep-16,10893,0,3.63,19.9,0
28-Sep-16,10195,0,3.39,22,0
29-Sep-16,8775,0,2.92,23.31,0
30-Sep-16,8530,0,2.84,23.79,0
1-Oct-16,8259,0,2.75,23.52,0
2-Oct-16,7782,0,2.59,22.2,0
3-Oct-16,7108,0,2.37,20.49,0
4-Oct-16,6287,0,2.09,18.96,0
5-Oct-16,6029,0,2.01,17.57,0
6-Oct-16,4774,0,1.59,16.24,0
7-Oct-16,4904,0,1.63,15.03,0
8-Oct-16,4448,0,1.48,13.76,0
9-Oct-16,4287,0,1.43,12.6,0
10-Oct-16,5737,0,1.91,12.14,0
11-Oct-16,5134,0,1.71,11.76,0
12-Oct-16,7511,0,2.5,12.25,0
13-Oct-16,6410,0,2.13,12.8,0
14-Oct-16,5692,0,1.9,13.06,0
15-Oct-16,5562,0,1.85,13.43,0
16-Oct-16,4710,0,1.57,13.57,0
17-Oct-16,5081,0,1.69,13.35,0
18-Oct-16,5183,0,1.73,13.37,0
19-Oct-16,5219,0,1.74,12.61,0
20-Oct-16,5537,0,1.84,12.31,0
21-Oct-16,5512,0,1.84,12.26,0
22-Oct-16,4459,0,1.48,11.89,0
23-Oct-16,4638,0,1.54,11.86,0
24-Oct-16,4272,0,1.42,11.59,0
25-Oct-16,3824,0,1.27,11.14,0
26-Oct-16,4905,0,1.63,11.04,0
27-Oct-16,4111,0,1.37,10.56,0
28-Oct-16,4889,0,1.63,10.35,0
29-Oct-16,4072,0,1.36,10.23,0
30-Oct-16,3316,0,1.1,9.79,0
31-Oct-16,3330,0,1.11,9.47,0
1-Nov-16,3302,0,1.1,9.3,0
2-Nov-16,4116,0,1.37,9.04,0
3-Nov-16,4887,0,1.63,9.29,0
4-Nov-16,5253,0,1.75,9.42,0
5-Nov-16,5700,0,1.9,9.96,0
6-Nov-16,5997,0,2,10.85,0
7-Nov-16,5417,0,1.8,11.54,0
8-Nov-16,6073,0,2.02,12.47,0
9-Nov-16,5464,0,1.82,12.92,0
10-Nov-16,5744,0,1.91,13.2,0
11-Nov-16,5926,0,1.97,13.43,0
12-Nov-16,4514,0,1.5,13.03,0
13-Nov-16,4347,0,1.45,12.48,0
14-Nov-16,2533,0,0.84,11.52,0
15-Nov-16,2145,0,0.71,10.21,0
16-Nov-16,2380,0,0.79,9.19,0
17-Nov-16,2105,0,0.7,7.98,0
18-Nov-16,3391,0,1.13,7.13,0
19-Nov-16,4117,0,1.37,7,0
20-Nov-16,4485,0,1.49,7.04,0
21-Nov-16,4907,0,1.63,7.84,0
22-Nov-16,4904,0,1.63,8.75,0
23-Nov-16,3686,0,1.23,9.19,0
24-Nov-16,3698,0,1.23,9.72,0
25-Nov-16,3324,0,1.11,9.7,0
26-Nov-16,3063,0,1.02,9.35,0
27-Nov-16,3925,0,1.31,9.16,0
28-Nov-16,3759,0,1.25,8.78,0
29-Nov-16,3976,0,1.32,8.47,0
30-Nov-16,3080,0,1.03,8.27,0
1-Dec-16,2661,0,0.89,7.92,0
2-Dec-16,2281,0,0.76,7.57,0
3-Dec-16,1770,0,0.59,7.14,0
4-Dec-16,1933,0,0.64,6.48,0
5-Dec-16,1881,0,0.63,5.85,0
6-Dec-16,2303,0,0.77,5.3,0
7-Dec-16,2492,0,0.83,5.1,0
8-Dec-16,2772,0,0.92,5.14,0
9-Dec-16,2429,0,0.81,5.19,0
10-Dec-16,2424,0,0.81,5.41,0
11-Dec-16,1760,0,0.59,5.35,0
12-Dec-16,1404,0,0.47,5.19,0
13-Dec-16,1610,0,0.54,4.96,0
14-Dec-16,1349,0,0.45,4.58,0
15-Dec-16,1965,0,0.65,4.31,0
16-Dec-16,1160,0,0.39,3.89,0
17-Dec-16,1271,0,0.42,3.5,0
18-Dec-16,1263,0,0.42,3.34,0
19-Dec-16,934,0,0.31,3.18,0
20-Dec-16,1443,0,0.48,3.13,0
21-Dec-16,1100,0,0.37,3.04,0
22-Dec-16,1981,0,0.66,3.05,0
23-Dec-16,1981,0,0.66,3.32,0
24-Dec-16,3049,0,1.02,3.91,0
25-Dec-16,3264,0,1.09,4.58,0
26-Dec-16,3391,0,1.13,5.4,0
27-Dec-16,3122,0,1.04,5.96,0
28-Dec-16,2885,0,0.96,6.55,0
29-Dec-16,2898,0,0.96,6.86,0
30-Dec-16,2170,0,0.72,6.92,0
31-Dec-16,2416,0,0.8,6.71,0
1-Jan-17,2041,0,0.68,6.3,0
2-Jan-17,2316,0,0.77,5.94,0
3-Jan-17,2329,0,0.78,5.68,0
4-Jan-17,2063,0,0.69,5.41,0
5-Jan-17,2654,0,0.88,5.32,0
6-Jan-17,2109,0,0.7,5.3,0
7-Jan-17,2109,0,0.7,5.2,0
8-Jan-17,2149,0,0.72,5.24,0
9-Jan-17,1903,0,0.63,5.1,0
10-Jan-17,1796,0,0.6,4.92,0
11-Jan-17,1576,0,0.52,4.76,0
12-Jan-17,1558,0,0.52,4.4,0
13-Jan-17,1204,0,0.4,4.09,0
14-Jan-17,1403,0,0.47,3.86,0
15-Jan-17,1292,0,0.43,3.57,0
16-Jan-17,1687,0,0.56,3.5,0
17-Jan-17,1686,0,0.56,3.47,0
18-Jan-17,2018,0,0.67,3.61,0
19-Jan-17,2509,0,0.84,3.93,0
20-Jan-17,2223,0,0.74,4.27,0
21-Jan-17,2451,0,0.82,4.62,0
22-Jan-17,2320,0,0.77,4.96,0
23-Jan-17,2002,0,0.67,5.06,0
24-Jan-17,2034,0,0.68,5.18,0
25-Jan-17,2313,0,0.77,5.28,0
26-Jan-17,1838,0,0.61,5.05,0
27-Jan-17,2001,0,0.67,4.98,0
28-Jan-17,1669,0,0.56,4.72,0
29-Jan-17,1188,0,0.4,4.34,0
30-Jan-17,1473,0,0.49,4.17,0
31-Jan-17,1423,0,0.47,3.96,0
1-Feb-17,1860,0,0.62,3.81,0
2-Feb-17,1657,0,0.55,3.75,0
3-Feb-17,1678,0,0.56,3.65,0
4-Feb-17,1620,0,0.54,3.63,0
5-Feb-17,1353,0,0.45,3.68,0
6-Feb-17,2136,0,0.71,3.9,0
7-Feb-17,1920,0,0.64,4.07,0
8-Feb-17,2108,0,0.7,4.15,0
9-Feb-17,2046,0,0.68,4.28,0
10-Feb-17,2182,0,0.73,4.45,0
11-Feb-17,2349,0,0.78,4.69,0
12-Feb-17,2630,0,0.88,5.12,0
13-Feb-17,2837,0,0.94,5.35,0
14-Feb-17,2430,0,0.81,5.52,0
15-Feb-17,2359,0,0.79,5.6,0
16-Feb-17,1884,0,0.63,5.55,0
17-Feb-17,2046,0,0.68,5.51,0
18-Feb-17,2061,0,0.69,5.41,0
19-Feb-17,2589,0,0.86,5.4,0
20-Feb-17,2729,0,0.91,5.36,0
21-Feb-17,2440,0,0.81,5.36,0
22-Feb-17,2558,0,0.85,5.43,0
23-Feb-17,1876,0,0.62,5.43,0
24-Feb-17,1639,0,0.55,5.29,0
25-Feb-17,1371,0,0.46,5.06,0
26-Feb-17,1592,0,0.53,4.73,0
27-Feb-17,1645,0,0.55,4.37,0
28-Feb-17,1418,0,0.47,4.03,0
1-Mar-17,1906,0,0.63,3.81,0
2-Mar-17,1567,0,0.52,3.71,0
3-Mar-17,1855,0,0.62,3.78,0
4-Mar-17,2133,0,0.71,4.03,0
5-Mar-17,1738,0,0.58,4.08,0
6-Mar-17,1455,0,0.48,4.02,0
7-Mar-17,1488,0,0.5,4.04,0
8-Mar-17,1068,0,0.36,3.76,0
9-Mar-17,938,0,0.31,3.55,0
10-Mar-17,1196,0,0.4,3.34,0
11-Mar-17,1512,0,0.5,3.13,0
12-Mar-17,1942,0,0.65,3.2,0
13-Mar-17,2325,0,0.77,3.49,0
14-Mar-17,2191,0,0.73,3.72,0
15-Mar-17,965,0,0.32,3.69,0
16-Mar-17,635,0,0.21,3.58,0
17-Mar-17,225,0,0.07,3.26,0
18-Mar-17,305,0,0.1,2.86,0
19-Mar-17,931,0,0.31,2.52,0
20-Mar-17,1023,0,0.34,2.09,0
21-Mar-17,1717,0,0.57,1.93,0
22-Mar-17,1366,0,0.45,2.07,0
23-Mar-17,1489,0,0.5,2.35,0
24-Mar-17,1489,0,0.5,2.77,0
25-Mar-17,1142,0,0.38,3.05,0
26-Mar-17,1612,0,0.54,3.28,0
27-Mar-17,1223,0,0.41,3.34,0
28-Mar-17,1097,0,0.37,3.14,0
29-Mar-17,1211,0,0.4,3.08,0
30-Mar-17,1314,0,0.44,3.03,0
31-Mar-17,1035,0,0.34,2.87,0
1-Apr-17,777,0,0.26,2.75,0
2-Apr-17,984,0,0.33,2.54,0
3-Apr-17,690,0,0.23,2.37,0
4-Apr-17,890,0,0.3,2.3,0
5-Apr-17,949,0,0.32,2.21,0
6-Apr-17,811,0,0.27,2.04,0
7-Apr-17,481,0,0.16,1.86,0
8-Apr-17,359,0,0.12,1.72,0
9-Apr-17,526,0,0.18,1.57,0
10-Apr-17,485,0,0.16,1.5,0
11-Apr-17,820,0,0.27,1.48,0
12-Apr-17,923,0,0.31,1.47,0
13-Apr-17,979,0,0.33,1.52,0
14-Apr-17,521,0,0.17,1.54,0
15-Apr-17,1004,0,0.33,1.75,0
16-Apr-17,884,0,0.29,1.87,0
17-Apr-17,664,0,0.22,1.93,0
18-Apr-17,836,0,0.28,1.94,0
19-Apr-17,582,0,0.19,1.82,0
20-Apr-17,712,0,0.24,1.73,0
21-Apr-17,744,0,0.25,1.81,0
22-Apr-17,941,0,0.31,1.79,0
23-Apr-17,634,0,0.21,1.7,0
24-Apr-17,642,0,0.21,1.7,0
25-Apr-17,455,0,0.15,1.57,0
26-Apr-17,362,0,0.12,1.5,0
27-Apr-17,692,0,0.23,1.49,0
28-Apr-17,509,0,0.17,1.41,0
29-Apr-17,717,0,0.24,1.34,0
30-Apr-17,576,0,0.19,1.32,0
1-May-17,1802,0,0.6,1.7,0
2-May-17,1530,0,0.51,2.06,0
3-May-17,2155,0,0.72,2.66,0
4-May-17,2320,0,0.77,3.2,0
5-May-17,1088,0,0.36,3.39,0
6-May-17,1322,0,0.44,3.59,0
7-May-17,599,0,0.2,3.6,0
8-May-17,751,0,0.25,3.25,0
9-May-17,843,0,0.28,3.02,0
10-May-17,1097,0,0.37,2.67,0
11-May-17,836,0,0.28,2.18,0
12-May-17,514,0,0.17,1.99,0
13-May-17,338,0,0.11,1.66,0
14-May-17,0,0,0,1.46,0
15-May-17,113,0,0.04,1.25,0
16-May-17,157,0,0.05,1.02,0
17-May-17,729,0,0.24,0.89,0
18-May-17,970,0,0.32,0.94,0
19-May-17,816,0,0.27,1.04,0
20-May-17,665,0,0.22,1.15,0
21-May-17,176,0,0.06,1.21,0
22-May-17,1114,0,0.37,1.54,0
23-May-17,6657,0,2.22,3.71,0
24-May-17,7602,0,2.53,5.99,0
25-May-17,5871,0,1.95,7.63,0
26-May-17,6142,0,2.05,9.4,0
27-May-17,2873,0,0.96,10.13,0
28-May-17,2618,0,0.87,10.95,0
29-May-17,2821,0,0.94,11.52,0
30-May-17,2349,0,0.78,10.08,0
31-May-17,1848,0,0.62,8.17,0
1-Jun-17,1788,0,0.6,6.81,0
2-Jun-17,1920,0,0.64,5.4,0
3-Jun-17,1418,0,0.47,4.92,0
4-Jun-17,1558,0,0.52,4.56,0
5-Jun-17,2611,0,0.87,4.49,0
6-Jun-17,15068,1.38,5.02,8.73,0.5
7-Jun-17,16736,3.32,5.57,13.69,1.2
8-Jun-17,16924,5.32,5.64,18.73,2
9-Jun-17,16399,7.15,5.46,23.55,2.6
10-Jun-17,3323,0,1.11,24.18,0
11-Jun-17,1745,0,0.58,24.24,0
12-Jun-17,1607,0,0.54,23.91,0
13-Jun-17,919,0,0.31,19.2,0
14-Jun-17,1668,0,0.56,14.18,0
15-Jun-17,2065,0,0.69,9.23,0
16-Jun-17,2369,0,0.79,4.56,0
17-Jun-17,2297,0,0.76,4.22,0
18-Jun-17,1757,0,0.59,4.22,0
19-Jun-17,1595,0,0.53,4.22,0
20-Jun-17,629,0,0.21,4.12,0
21-Jun-17,1101,0,0.37,3.93,0
22-Jun-17,1356,0,0.45,3.7,0
23-Jun-17,1682,0,0.56,3.47,0
24-Jun-17,2125,0,0.71,3.41,0
25-Jun-17,1673,0,0.56,3.38,0
26-Jun-17,1360,0,0.45,3.31,0
27-Jun-17,1648,0,0.55,3.64,0
28-Jun-17,1690,0,0.56,3.84,0
29-Jun-17,1509,0,0.5,3.89,0
30-Jun-17,1718,0,0.57,3.9,0
1-Jul-17,1010,0,0.34,3.53,0
2-Jul-17,812,0,0.27,3.25,0
3-Jul-17,727,0,0.24,3.03,0
4-Jul-17,1362,0,0.45,2.94,0
5-Jul-17,1295,0,0.43,2.81,0
6-Jul-17,1715,0,0.57,2.88,0
7-Jul-17,2525,0,0.84,3.15,0
8-Jul-17,2376,0,0.79,3.6,0
9-Jul-17,2698,0,0.9,4.23,0
10-Jul-17,1966,0,0.65,4.64,0
11-Jul-17,676,0,0.23,4.41,0
12-Jul-17,1224,0,0.41,4.39,0
13-Jul-17,850,0,0.28,4.1,0
14-Jul-17,1009,0,0.34,3.6,0
15-Jul-17,1746,0,0.58,3.39,0
16-Jul-17,1878,0,0.63,3.11,0
17-Jul-17,2957,0,0.98,3.44,0
18-Jul-17,4198,0,1.4,4.62,0
19-Jul-17,4667,0,1.55,5.76,0
20-Jul-17,6542,0,2.18,7.66,0
21-Jul-17,6805,0,2.27,9.59,0
22-Jul-17,7505,0,2.5,11.51,0
23-Jul-17,6840,0,2.28,13.16,0
24-Jul-17,4674,0,1.56,13.73,0
25-Jul-17,4608,0,1.53,13.87,0
26-Jul-17,3005,0,1,13.31,0
27-Jul-17,2628,0,0.87,12.01,0
28-Jul-17,3801,0,1.27,11.01,0
29-Jul-17,3935,0,1.31,9.82,0
30-Jul-17,4378,0,1.46,9,0
31-Jul-17,4434,0,1.48,8.92,0
1-Aug-17,3445,0,1.15,8.53,0
2-Aug-17,3009,0,1,8.53,0
3-Aug-17,2464,0,0.82,8.48,0
4-Aug-17,1842,0,0.61,7.83,0
5-Aug-17,2397,0,0.8,7.31,0
6-Aug-17,1813,0,0.6,6.46,0
7-Aug-17,2370,0,0.79,5.77,0
8-Aug-17,2043,0,0.68,5.31,0
9-Aug-17,1013,0,0.34,4.64,0
10-Aug-17,1046,0,0.35,4.17,0
11-Aug-17,793,0,0.26,3.82,0
12-Aug-17,1468,0,0.49,3.51,0
13-Aug-17,1702,0,0.57,3.47,0
14-Aug-17,1779,0,0.59,3.28,0
15-Aug-17,2697,0,0.9,3.5,0
16-Aug-17,2883,0,0.96,4.12,0
17-Aug-17,3679,0,1.23,5,0
18-Aug-17,4113,0,1.37,6.1,0
19-Aug-17,2883,0,0.96,6.57,0
20-Aug-17,3817,0,1.27,7.28,0
21-Aug-17,4690,0,1.56,8.25,0
22-Aug-17,3804,0,1.27,8.61,0
23-Aug-17,3891,0,1.3,8.95,0
24-Aug-17,3094,0,1.03,8.75,0
25-Aug-17,1975,0,0.66,8.04,0
26-Aug-17,2499,0,0.83,7.92,0
27-Aug-17,2508,0,0.84,7.48,0
28-Aug-17,2935,0,0.98,6.89,0
29-Aug-17,3094,0,1.03,6.66,0
30-Aug-17,3484,0,1.16,6.52,0
31-Aug-17,3483,0,1.16,6.65,0
1-Sep-17,3275,0,1.09,7.09,0
2-Sep-17,3477,0,1.16,7.41,0
3-Sep-17,2935,0,0.98,7.55,0
4-Sep-17,2570,0,0.86,7.43,0
5-Sep-17,2299,0,0.77,7.17,0
6-Sep-17,2365,0,0.79,6.79,0
7-Sep-17,2153,0,0.72,6.35,0
8-Sep-17,2356,0,0.78,6.05,0
9-Sep-17,2876,0,0.96,5.85,0
10-Sep-17,2608,0,0.87,5.74,0
11-Sep-17,2587,0,0.86,5.74,0
12-Sep-17,2383,0,0.79,5.77,0
13-Sep-17,2247,0,0.75,5.73,0
14-Sep-17,3171,0,1.06,6.07,0
15-Sep-17,4287,0,1.43,6.71,0
16-Sep-17,4374,0,1.46,7.21,0
17-Sep-17,4399,0,1.46,7.81,0
18-Sep-17,4097,0,1.36,8.31,0
19-Sep-17,3495,0,1.16,8.68,0
20-Sep-17,3075,0,1.02,8.96,0
21-Sep-17,3005,0,1,8.9,0
22-Sep-17,2942,0,0.98,8.45,0
23-Sep-17,2853,0,0.95,7.95,0
24-Sep-17,2530,0,0.84,7.32,0
25-Sep-17,2255,0,0.75,6.71,0
26-Sep-17,1995,0,0.66,6.21,0
27-Sep-17,4793,0,1.6,6.78,0
28-Sep-17,5400,0,1.8,7.58,0
29-Sep-17,7148,0,2.38,8.98,0
30-Sep-17,5984,0,1.99,10.02,0
1-Oct-17,4023,0,1.34,10.52,0
2-Oct-17,3633,0,1.21,10.98,0
